Id,0,1,2,3,4,5,6,7,8,Category
7534,38,0,79,0,36,-23,41,43,2,1
7535,53,-4,80,0,54,8,27,26,0,1
7536,56,0,77,2,0,0,22,77,56,4
7537,37,0,93,6,26,5,55,67,12,1
7538,37,0,79,0,38,20,41,40,0,1
7539,79,0,83,-3,-40,0,4,125,120,5
7540,55,0,84,-4,54,0,30,30,0,1
7541,55,0,92,-6,44,0,37,48,12,4
7542,51,0,89,3,52,6,38,37,0,1
7543,44,5,80,0,44,20,36,36,0,1
7544,37,0,81,0,36,10,43,44,2,1
7545,54,0,81,4,54,0,27,27,0,1
7546,47,0,83,-2,46,-3,35,36,0,1
7547,56,0,98,0,52,3,42,46,4,4
7548,56,0,95,0,44,31,40,51,12,4
7549,49,-5,83,0,50,0,33,33,0,1
7550,52,-2,78,0,52,0,26,26,0,1
7551,56,0,97,0,44,-6,41,53,12,4
7552,41,0,79,0,42,29,39,38,0,1
7553,39,0,86,4,38,0,47,48,0,1
7554,39,-2,80,-2,38,0,41,41,0,1
7555,55,0,78,5,8,-24,23,70,48,4
7556,79,0,83,0,-32,43,4,117,112,5
7557,37,0,79,0,30,18,42,48,6,1
7558,39,-1,78,8,38,0,39,39,0,1
7559,37,0,76,-1,36,0,39,39,0,1
7560,37,0,95,0,18,9,58,77,20,1
7561,56,-2,96,0,54,3,40,42,2,1
7562,42,0,96,-6,42,0,54,55,0,1
7563,56,0,97,3,50,0,41,48,8,4
7564,37,0,77,-4,28,0,40,48,8,1
7565,42,5,81,0,42,0,39,40,2,1
7566,45,0,79,0,46,12,34,33,0,1
7567,37,0,75,0,20,-3,38,54,16,1
7568,55,0,96,1,44,4,41,52,12,4
7569,52,3,84,-1,52,-1,31,32,0,1
7570,45,2,79,0,44,0,34,35,0,1
7571,37,0,80,0,10,15,43,70,26,1
7572,37,0,76,0,18,-1,40,58,18,1
7573,43,0,80,-1,42,-5,37,39,2,1
7574,55,0,79,0,24,10,23,55,32,4
7575,79,0,84,5,-42,-13,4,128,124,5
7576,86,3,89,0,2,-2,3,86,84,5
7577,37,0,104,1,18,0,66,86,20,1
7578,38,1,75,0,38,22,37,36,0,1
7579,44,0,85,1,44,0,41,41,0,1
7580,102,0,104,0,70,-13,1,34,32,5
7581,55,0,79,-1,24,-3,23,55,32,4
7582,55,0,93,6,20,-20,37,72,34,4
7583,37,0,94,1,12,8,57,81,24,1
7584,47,-3,90,0,46,0,44,44,0,1
7585,37,0,77,3,34,-18,41,44,2,1
7586,50,5,79,0,50,0,29,30,0,1
7587,56,0,79,0,54,-28,23,24,2,1
7588,37,0,78,0,-4,4,42,83,42,1
7589,37,0,83,0,-2,29,46,85,40,1
7590,38,3,96,0,36,-19,58,60,2,1
7591,37,0,78,0,2,-11,42,75,34,1
7592,46,0,77,6,46,0,31,31,0,1
7593,56,4,97,0,42,3,41,56,14,4
7594,107,0,108,-1,72,4,1,35,34,5
7595,41,0,83,0,38,-2,42,44,2,1
7596,45,2,81,0,44,-1,36,37,2,1
7597,37,0,83,0,2,14,46,81,34,1
7598,39,-1,81,8,38,0,42,42,0,1
7599,46,0,93,0,46,12,48,47,0,1
7600,56,0,98,0,52,14,42,46,4,4
7601,53,-5,108,0,54,0,55,54,0,1
7602,37,1,77,-1,34,0,40,43,2,1
7603,46,3,102,0,46,6,57,56,0,1
7604,51,-1,86,0,52,0,35,35,0,1
7605,56,0,92,0,54,-9,36,38,2,1
7606,56,-5,92,3,54,-24,36,37,2,1
7607,56,4,98,3,46,0,42,51,10,4
7608,49,1,81,0,46,-17,33,35,2,1
7609,79,0,83,0,-46,-19,4,130,126,5
7610,37,0,81,0,36,-22,43,44,2,1
7611,37,0,82,6,-2,3,45,85,40,1
7612,37,-1,76,0,38,3,39,37,0,1
7613,37,0,76,0,26,21,39,50,12,1
7614,37,-1,83,2,34,0,46,49,4,1
7615,45,3,93,0,44,-4,48,50,2,1
7616,79,0,83,0,-46,-3,4,130,126,5
7617,37,0,103,-1,18,0,66,85,20,1
7618,46,4,93,0,46,0,47,47,0,1
7619,48,-4,78,0,46,0,30,32,2,1
7620,46,-5,78,0,46,0,32,32,0,1
7621,46,0,84,0,44,-26,38,40,2,1
7622,41,0,77,4,38,0,36,38,2,1
7623,54,0,83,-7,54,0,29,29,0,1
7624,82,0,86,0,-10,2,3,96,92,5
7625,37,0,104,-2,24,23,67,81,14,1
7626,37,0,103,0,30,31,66,72,6,1
7627,43,3,81,0,42,0,38,40,2,1
7628,45,0,82,0,46,23,37,35,0,1
7629,53,0,87,0,54,1,34,33,0,1
7630,62,0,108,1,60,0,46,49,2,1
7631,52,0,86,8,52,0,35,35,0,1
7632,50,-1,88,0,50,0,38,39,0,1
7633,55,0,91,0,54,-4,35,37,2,1
7634,37,-4,77,0,36,-24,39,41,2,1
7635,41,0,78,0,42,27,37,37,0,1
7636,45,0,88,0,46,6,42,41,0,1
7637,37,0,80,0,8,21,43,72,30,1
7638,46,0,86,2,46,9,41,40,0,1
7639,46,1,77,0,46,13,31,30,0,1
7640,56,0,96,0,52,5,40,44,4,4
7641,37,0,76,0,30,8,39,45,6,1
7642,37,0,78,0,2,31,41,75,34,1
7643,45,0,83,-1,44,-1,38,39,2,1
7644,77,6,81,0,-42,-22,4,125,122,5
7645,55,3,84,0,56,31,29,28,0,1
7646,37,0,77,0,36,1629,39,41,2,1
7647,37,0,76,-4,30,-8,39,45,6,1
7648,41,-2,78,0,38,-18,37,39,2,1
7649,37,0,103,-2,24,-5,66,80,14,1
7650,43,0,76,0,44,18,33,32,0,1
7651,56,2,87,0,54,-16,31,33,2,1
7652,37,0,78,0,16,-14,42,63,22,1
7653,40,5,77,3,38,0,37,39,2,1
7654,55,0,86,0,56,17,30,29,0,1
7655,37,4,79,0,20,-6,41,58,16,1
7656,37,0,76,0,34,-28,40,43,2,1
7657,37,0,77,0,2,-3,40,74,34,1
7658,44,0,81,0,44,5,37,37,0,1
7659,55,0,77,0,12,-3,22,65,42,4
7660,51,0,81,0,52,2,29,29,0,1
7661,56,0,96,0,54,-14,40,42,2,1
7662,55,-4,86,0,54,-6,31,32,2,1
7663,56,1,79,0,54,-16,24,25,2,1
7664,55,0,80,0,-4,8,25,85,60,4
7665,102,0,103,5,70,-21,1,33,32,5
7666,56,0,96,-7,46,1,40,50,10,4
7667,53,0,77,0,52,-6,25,26,2,1
7668,49,-5,101,0,50,0,52,52,0,1
7669,56,0,79,0,56,6,22,22,0,1
7670,45,0,86,5,46,21,41,40,0,1
7671,47,0,83,0,46,0,35,36,0,1
7672,42,-3,83,0,42,0,40,41,2,1
7673,45,-5,83,0,46,14,37,36,0,1
7674,55,0,95,-3,42,0,39,53,14,4
7675,49,1,80,0,50,20,31,31,0,1
7676,48,2,90,0,46,0,41,43,2,1
7677,56,2,81,3,-4,13,25,86,62,4
7678,44,3,83,-1,44,0,38,39,0,1
7679,105,4,106,1,70,0,1,36,34,5
7680,55,0,82,6,-14,2,26,97,70,4
7681,41,0,76,-1,38,0,35,37,2,1
7682,56,0,79,5,6,0,23,74,50,4
7683,105,1,107,2,72,1,1,35,34,5
7684,56,0,81,0,-18,-4,25,99,74,4
7685,43,0,77,-6,42,-14,34,35,2,1
7686,51,2,77,0,50,0,26,28,2,1
7687,41,0,80,0,38,-16,39,41,2,1
7688,56,0,82,0,56,1,26,25,0,1
7689,58,0,84,0,56,-6,25,27,2,1
7690,37,0,78,-2,20,0,42,57,16,1
7691,50,-3,111,0,50,0,61,62,0,1
7692,50,-1,81,0,50,0,30,32,2,1
7693,56,1,86,0,56,14,30,29,0,1
7694,42,0,85,-2,42,-2,43,44,0,1
7695,49,1,88,0,46,-3,39,41,2,1
7696,37,0,96,0,12,-4,59,83,24,1
7697,37,0,97,-1,26,0,60,71,12,1
7698,55,0,97,0,50,-28,41,48,6,4
7699,41,1,77,0,42,6,36,36,0,1
7700,55,0,92,0,36,-3,37,56,20,4
7701,53,-2,84,0,52,-30,31,32,2,1
7702,41,0,78,-1,42,0,37,37,0,1
7703,37,-27,76,0,20,0,39,55,16,1
7704,42,1,79,0,42,0,38,38,0,1
7705,51,1,86,-1,50,0,36,37,2,1
7706,55,3,81,1,54,0,27,27,0,1
7707,46,2,82,-5,46,7,36,35,0,1
7708,44,0,81,0,44,7,37,37,0,1
7709,45,0,85,0,46,15,40,39,0,1
7710,48,0,85,-3,46,0,37,39,2,1
7711,47,-2,76,0,46,0,30,30,0,1
7712,46,0,87,0,46,13,41,41,0,1
7713,42,-3,76,0,42,0,35,35,0,1
7714,37,0,76,7,28,1,39,48,8,1
7715,42,0,76,0,42,0,35,35,0,1
7716,45,-1,76,0,44,-15,31,32,2,1
7717,49,3,80,0,46,-6,31,34,2,1
7718,46,0,86,1,46,5,41,40,0,1
7719,38,0,90,0,38,2,52,51,0,1
7720,42,0,81,0,42,4,39,39,0,1
7721,44,1,80,0,44,11,36,36,0,1
7722,43,0,88,0,42,0,45,46,2,1
7723,37,-2,94,0,36,2,57,58,2,1
7724,85,1,88,0,0,-1,3,88,86,5
7725,43,0,80,-3,44,18,37,36,0,1
7726,37,0,75,0,26,30,38,49,12,1
7727,41,0,79,-1,42,2,38,37,0,1
7728,84,-4,88,-6,0,28,3,88,84,5
7729,55,0,77,0,-14,5,21,92,70,4
7730,66,-4,109,0,64,-1,44,45,0,1
7731,37,0,76,0,34,25,40,43,2,1
7732,37,0,76,0,18,11,39,58,18,1
7733,38,0,90,0,8,3,52,82,30,1
7734,37,0,77,0,36,529,39,41,2,1
7735,42,3,81,0,42,0,39,40,2,1
7736,55,-5,90,0,54,-14,34,35,2,1
7737,56,2,97,0,46,0,41,51,10,4
7738,45,-1,77,0,46,31,32,31,0,1
7739,79,2,84,3,-40,2,4,125,120,5
7740,55,0,77,0,-28,23,22,106,84,4
7741,37,0,78,0,-2,-30,42,81,40,1
7742,55,0,79,0,10,11,23,68,46,4
7743,65,0,113,0,64,0,48,48,0,1
7744,37,0,78,0,-2,-3,42,81,40,1
7745,56,3,95,0,46,-6,40,49,10,4
7746,41,0,88,0,42,9,48,47,0,1
7747,51,1,86,0,50,-4,35,37,2,1
7748,37,0,77,-1,36,2,40,41,0,1
7749,55,0,77,-3,-22,0,22,100,78,4
7750,45,0,81,-2,44,-3,36,37,2,1
7751,55,1029,75,-3,28,26,20,46,26,6
7752,37,0,78,0,10,-29,41,68,26,1
7753,39,2,79,0,38,-1,40,40,0,1
7754,42,0,81,2,42,0,39,39,0,1
7755,41,-3,108,-2,42,16,67,66,0,1
7756,37,0,106,0,28,-14,69,78,8,1
7757,41,0,106,0,42,1,65,65,0,1
7758,43,5,89,1,42,0,46,48,2,1
7759,43,-33,77,0,-2,0,34,79,46,3
7760,46,3,86,-1,44,-26,41,42,2,1
7761,55,0,82,0,-38,-21,26,121,94,4
7762,49,-1,84,0,50,4,36,35,0,1
7763,57,-5,86,0,56,0,29,30,0,1
7764,56,3,86,0,54,-13,30,32,2,1
7765,56,0,78,0,12,17,22,65,42,4
7766,44,-1,84,0,44,8,41,41,0,1
7767,37,1,82,-3,34,0,45,48,4,1
7768,45,1,87,0,44,-1,42,43,2,1
7769,55,0,83,0,56,31,27,26,0,1
7770,37,0,76,1,30,30,39,45,6,1
7771,43,0,86,-1,44,24,42,42,0,1
7772,55,0,95,0,38,6,40,57,16,4
7773,51,-2,84,0,52,0,33,32,0,1
7774,42,2,102,0,42,0,60,60,0,1
7775,43,0,83,-4,42,0,40,42,2,1
7776,37,0,79,-3,20,-6,43,59,16,1
7777,37,0,77,0,-22,22,41,101,60,1
7778,43,0,87,6,42,-13,44,46,2,1
7779,80,0,84,-6,-20,1,4,105,100,5
7780,37,0,80,1,38,22,43,41,0,1
7781,42,-4,79,0,42,0,37,38,2,1
7782,37,0,107,0,36,-8,69,71,2,1
7783,42,4,82,0,42,0,39,41,2,1
7784,42,0,89,8,42,0,47,48,2,1
7785,41,0,81,1,38,-7,40,42,2,1
7786,55,-1,86,0,54,0,30,32,2,1
7787,49,1,78,0,50,3,29,29,0,1
7788,53,4,86,-1,54,24,33,32,0,1
7789,37,0,80,-2,38,19,43,41,0,1
7790,37,0,97,0,20,-2,60,77,16,1
7791,44,5,86,0,44,10,43,42,0,1
7792,42,4,88,0,42,0,46,47,2,1
7793,80,-1,84,1,-36,0,5,121,116,5
7794,44,-4,79,0,44,0,36,35,0,1
7795,44,0,76,-2,44,7,32,32,0,1
7796,45,0,76,0,46,26,30,29,0,1
7797,55,-3,79,-5,-4,0,24,85,60,4
7798,53,0,77,0,54,18,25,23,0,1
7799,48,4,86,0,46,0,38,40,2,1
7800,53,4,80,0,52,0,27,28,2,1
7801,59,-4,84,0,56,-20,25,27,2,1
7802,44,-1,84,0,44,6,41,41,0,1
7803,37,0,77,-4,24,-21,40,54,14,1
7804,55,0,77,0,0,2,22,77,56,4
7805,49,0,87,0,46,-8,38,41,2,1
7806,55,-3,85,0,54,-8,30,31,2,1
7807,37,0,80,0,18,18,43,62,18,1
7808,45,-1,79,0,44,-12,33,35,2,1
7809,49,1,80,0,50,14,31,31,0,1
7810,41,0,81,0,42,6,39,39,0,1
7811,45,-4,76,1,44,0,32,32,0,1
7812,49,-1,82,0,46,-21,33,35,2,1
7813,83,0,86,-1,-4,4,3,92,88,5
7814,106,0,107,0,72,5,1,35,34,5
7815,50,1,77,0,50,0,28,28,0,1
7816,37,0,90,0,26,6,52,64,12,1
7817,46,3,102,0,46,5,57,56,0,1
7818,45,0,88,0,44,-27,42,44,2,1
7819,44,2,80,0,44,0,36,36,0,1
7820,79,0,83,0,-42,-34,4,127,124,5
7821,48,0,95,0,46,-2,47,49,2,1
7822,37,0,77,0,-22,-13,41,101,60,1
7823,56,2,99,0,50,0,42,49,8,4
7824,37,0,100,0,34,-30,64,67,4,1
7825,52,-3,87,2,52,-2,35,35,0,1
7826,43,0,82,0,42,-18,39,41,2,1
7827,37,0,80,0,20,6,43,59,16,1
7828,37,0,80,0,38,11,43,41,0,1
7829,43,0,86,-6,42,0,43,45,2,1
7830,49,1,90,1,46,-17,42,44,2,1
7831,55,4,79,8,54,0,24,24,0,1
7832,49,0,88,0,50,3,40,39,0,1
7833,38,2,76,0,38,27,38,37,0,1
7834,48,1,95,0,46,0,47,49,2,1
7835,37,0,76,-6,36,2,39,40,0,1
7836,53,3,81,0,54,2,27,26,0,1
7837,49,0,83,2,50,0,33,33,0,1
7838,53,0,80,0,52,-19,27,28,2,1
7839,43,-2,82,0,44,21,39,38,0,1
7840,41,1,82,0,42,14,41,41,0,1
7841,83,0,86,0,-6,-2,3,94,90,5
7842,44,0,76,0,42,-4,32,35,2,1
7843,55,-1,79,-3,18,-7,23,61,38,4
7844,37,0,76,0,24,-16,40,53,14,1
7845,84,0,88,2,0,0,3,88,84,5
7846,55,0,77,0,-18,-10,21,95,74,4
7847,102,1,103,1,70,-6,1,33,32,5
7848,37,0,103,0,26,10,66,77,12,1
7849,37,0,81,0,24,-27,44,57,14,1
7850,56,0,78,1,0,12,22,78,56,4
7851,81,2,84,0,-14,0,3,99,96,5
7852,41,0,79,0,38,-20,38,40,2,1
7853,56,0,85,0,54,-10,29,31,2,1
7854,56,1,96,0,52,-4,40,44,4,4
7855,41,0,87,2,38,-10,46,48,2,1
7856,57,0,81,8,56,0,24,24,0,1
7857,57,-1,81,-5,56,-6,24,24,0,1
7858,52,-5,102,0,52,-1,49,50,0,1
7859,71,1,75,0,-42,-9,4,119,114,5
7860,55,-1,79,0,6,0,23,74,50,4
7861,49,3,88,0,50,8,39,39,0,1
7862,49,3,85,0,50,1,36,36,0,1
7863,55,0,76,0,-20,10,21,97,76,4
7864,79,3,83,0,-42,0,4,126,122,5
7865,51,0,87,0,52,1,36,35,0,1
7866,37,0,79,-1,10,-5,43,69,26,1
7867,37,0,79,0,8,8,42,71,30,1
7868,55,-1,99,0,46,-21,43,52,8,4
7869,55,0,93,1,20,-3,37,72,34,4
7870,47,-2,82,-6,46,-10,34,35,0,1
7871,46,1,81,0,44,-26,35,37,2,1
7872,56,0,95,-1,44,13,40,51,12,4
7873,37,-1,109,3,36,0,72,73,0,1
7874,44,0,81,0,42,-30,37,40,2,1
7875,53,0,77,0,52,-2,25,26,2,1
7876,37,1,76,0,34,0,38,42,4,1
7877,51,0,86,0,52,7,35,35,0,1
7878,56,0,79,0,26,0,23,53,30,4
7879,40,0,80,0,38,-1,40,41,2,1
7880,56,0,77,0,0,2,21,77,56,4
7881,42,0,102,1,42,0,60,61,0,1
7882,38,2,94,0,36,0,56,58,2,1
7883,37,0,82,-2,36,-2,45,46,2,1
7884,37,0,76,0,36,26,39,39,0,1
7885,46,-2,87,0,46,0,41,41,0,1
7886,48,0,82,-2,46,0,34,35,2,1
7887,37,1,76,0,34,-20,39,43,4,1
7888,55,0,78,0,16,-15,23,63,40,4
7889,41,2,75,0,42,8,34,34,0,1
7890,102,0,102,-1,72,18,1,30,30,5
7891,37,0,79,0,28,6,42,50,8,1
7892,56,3,95,0,52,0,39,44,4,4
7893,45,-2,100,0,44,0,55,56,2,1
7894,52,0,84,0,54,22,32,30,0,1
7895,52,2,88,0,52,-2,35,36,0,1
7896,40,-2,87,0,38,0,47,48,2,1
7897,40,0,77,-3,38,0,37,38,2,1
7898,46,1,81,0,46,0,35,34,0,1
7899,55,0,84,0,54,-1,29,30,2,1
7900,37,0,79,0,26,-18,43,54,10,1
7901,51,-1,87,0,50,-7,36,38,2,1
7902,37,0,81,0,-2,8,44,84,40,1
7903,55,0,95,0,44,-8,40,51,12,4
7904,50,-5,86,0,50,0,36,37,0,1
7905,37,0,77,0,20,30,40,57,16,1
7906,41,-4,82,0,42,8,41,41,0,1
7907,37,0,106,0,34,31,69,73,4,1
7908,45,-5,81,-5,44,-21,36,37,2,1
7909,37,0,104,0,18,-14,67,86,18,1
7910,41,-5,89,8,42,0,48,48,0,1
7911,56,0,78,0,8,9,22,70,48,4
7912,37,-1,79,0,18,10,42,61,18,1
7913,50,4,84,0,50,0,33,35,2,1
7914,56,0,92,0,50,-17,36,43,6,4
7915,49,-4,111,0,50,0,62,62,0,1
7916,44,5,76,0,44,26,32,32,0,1
7917,48,-4,86,0,46,-4,38,40,2,1
7918,37,0,77,0,20,16,40,57,16,1
7919,37,0,80,4,8,12,43,72,28,1
7920,85,0,88,0,6,13,3,83,80,5
7921,37,0,83,0,30,7,46,52,6,1
7922,37,-1,80,5,24,0,43,57,14,1
7923,107,1,108,8,70,0,1,38,36,5
7924,37,-1,80,0,20,0,43,59,16,1
7925,56,2,81,0,54,-6,25,27,2,1
7926,42,0,96,-4,42,0,54,55,0,1
7927,46,-4,78,-6,46,0,32,32,0,1
7928,55,0,92,0,50,31,37,43,6,4
7929,42,0,79,-5,42,0,36,37,2,1
7930,37,0,104,0,18,-14,67,86,20,1
7931,43,-3,86,0,44,17,43,42,0,1
7932,46,-1,88,0,46,3,42,41,0,1
7933,37,0,98,0,28,-5,61,70,8,1
7934,37,0,81,-3,34,0,45,48,2,1
7935,45,0,88,-2,46,-9,42,41,0,1
7936,41,2,93,0,42,10,52,52,0,1
7937,55,3,88,0,54,0,33,33,0,1
7938,46,1,87,1,46,3,41,41,0,1
7939,51,0,78,0,50,0,27,29,2,1
7940,55,0,77,0,24,-1,22,54,32,4
7941,49,2,102,0,50,1,53,53,0,1
7942,55,-1,97,0,50,0,41,48,6,4
7943,47,-2,90,-3,46,0,43,43,0,1
7944,37,0,83,0,6,0,47,78,32,1
7945,47,2,85,3,46,0,38,39,0,1
7946,52,-2,77,0,52,0,25,26,0,1
7947,56,1,92,0,54,-23,36,38,2,1
7948,55,0,78,1,12,-17,23,65,42,4
7949,41,-3,81,0,38,-13,41,43,2,1
7950,43,1,86,0,42,0,43,44,2,1
7951,50,3,84,0,50,0,35,35,0,1
7952,37,0,103,0,20,25,66,82,16,1
7953,41,0,83,3,38,-5,42,44,2,1
7954,50,3,87,0,50,0,37,38,2,1
7955,43,0,80,0,44,18,37,36,0,1
7956,37,0,76,0,26,-4,39,50,12,1
7957,48,-1,88,0,46,-4,39,41,2,1
7958,55,0,82,2,-14,21,26,97,70,4
7959,53,0,84,0,54,2,31,30,0,1
7960,42,0,82,-2,42,0,40,41,0,1
7961,39,0,76,3,38,0,37,37,0,1
7962,37,-1,79,0,24,9,42,55,14,1
7963,37,0,78,0,20,-7,42,57,16,1
7964,37,0,79,0,36,20,41,43,2,1
7965,48,3,77,2,46,0,30,31,2,1
7966,44,1,81,4,44,22,37,37,0,1
7967,58,4,80,-1,56,0,22,23,0,1
7968,55,5,81,2,54,0,27,27,0,1
7969,45,0,107,2,44,-1,62,63,2,1
7970,51,5,84,0,52,19,33,32,0,1
7971,50,-37,79,0,0,0,29,79,50,3
7972,37,0,82,0,36,-12,45,46,2,1
7973,56,-4,92,0,54,0,36,38,2,1
7974,44,-1,86,-3,44,0,42,42,0,1
7975,56,0,77,0,-18,2,21,95,74,4
7976,37,0,79,-3,10,0,42,68,26,1
7977,55,-1,84,0,54,0,28,30,2,1
7978,46,2,76,0,46,0,30,30,0,1
7979,37,0,97,0,12,8,59,84,24,1
7980,37,0,81,2,34,0,43,47,4,1
7981,46,-1,77,0,46,0,31,31,0,1
7982,54,-1,83,7,54,0,29,29,0,1
7983,41,-2,81,0,38,-16,41,43,2,1
7984,37,0,78,0,6,-3,42,73,32,1
7985,42,-3,85,0,42,0,43,44,2,1
7986,56,0,77,-2,0,0,22,77,56,4
7987,37,0,104,-1,28,0,67,76,8,1
7988,37,0,76,-2,36,0,39,40,2,1
7989,37,0,107,0,36,-1,69,71,2,1
7990,50,5,83,0,50,0,34,34,0,1
7991,37,0,76,6,20,0,40,55,16,1
7992,49,0,95,5,46,-28,47,49,2,1
7993,46,-1,83,-8,46,27,37,37,0,1
7994,49,-4,84,1,50,0,35,35,0,1
7995,51,0,87,3,50,-7,36,38,2,1
7996,52,0,79,-3,52,0,28,28,0,1
7997,48,3,86,0,46,0,37,39,2,1
7998,59,1,108,0,60,5,49,49,0,1
7999,45,-1,79,0,46,9,33,32,0,1
8000,37,1,86,0,36,0,49,50,2,1
8001,53,0,82,0,52,-10,29,30,2,1
8002,55,0,80,-2,20,-6,25,59,34,4
8003,37,0,77,0,8,15,40,70,30,1
8004,44,0,77,3,44,18,34,34,0,1
8005,66,3,113,0,64,0,47,48,0,1
8006,83,-3,86,-4,-4,0,3,92,88,5
8007,47,-3,108,0,46,0,60,61,0,1
8008,41,-1,81,0,42,14,41,40,0,1
8009,39,0,81,3,38,0,43,43,0,1
8010,37,0,77,0,30,2,40,46,6,1
8011,44,0,86,0,42,-17,42,44,2,1
8012,53,2,81,0,52,-3,28,30,2,1
8013,41,3,88,0,38,-18,47,50,2,1
8014,38,4,79,0,36,0,41,43,2,1
8015,55,-1,77,-3,-4,228,21,82,60,4
8016,49,-5,78,1,50,1,29,29,0,1
8017,46,0,82,0,44,-25,36,38,2,1
8018,55,0,77,-6,12,-4,22,65,42,4
8019,51,-4,86,0,52,0,35,35,0,1
8020,45,0,78,0,46,10,33,32,0,1
8021,40,-3,88,0,38,0,47,49,2,1
8022,39,0,76,-7,38,0,38,37,0,1
8023,83,0,86,0,-6,-22,3,94,90,5
8024,56,0,95,0,52,8,40,44,4,4
8025,56,0,91,0,54,-27,35,37,2,1
8026,37,-3,79,3,0,0,42,79,36,1
8027,55,0,78,0,54,-3,23,24,2,1
8028,37,0,81,0,16,3,44,65,22,1
8029,38,2,94,0,34,0,56,61,4,1
8030,51,0,85,0,50,-20,34,36,2,1
8031,46,0,78,-6,46,4,32,32,0,1
8032,55,0,97,-3,42,0,42,56,14,4
8033,53,-1,86,0,54,13,33,32,0,1
8034,37,0,82,4,20,0,45,61,16,1
8035,82,0,85,0,-6,11,3,93,90,5
8036,54,0,81,3,54,0,26,26,0,1
8037,44,0,86,-5,44,4,42,42,0,1
8038,55,0,77,-4,16,0,21,61,40,4
8039,37,0,97,4,30,0,60,66,6,1
8040,55,0,77,0,18,9,22,59,38,4
8041,56,0,97,0,44,22,41,53,12,4
8042,55,0,77,0,24,-8,21,54,32,4
8043,44,0,81,0,44,7,38,37,0,1
8044,48,0,79,2,46,-11,30,32,2,1
8045,37,-1,79,-5,20,-10,43,59,16,1
8046,39,3,79,0,38,0,39,40,0,1
8047,52,1,79,3,52,0,27,27,0,1
8048,102,0,103,1,72,28,1,31,30,5
8049,49,0,85,0,46,-3,36,39,2,1
8050,49,0,88,0,50,9,39,39,0,1
8051,42,1,86,-3,42,-5,44,44,0,1
8052,56,2,77,0,-4,0,21,82,62,4
8053,40,0,88,-1,38,0,48,50,2,1
8054,45,5,81,3,44,0,37,37,0,1
8055,44,-5,81,0,44,0,38,37,0,1
8056,37,0,93,0,28,25,55,64,8,1
8057,37,0,76,-1,28,6,39,47,8,1
8058,51,0,86,-2,52,4,35,35,0,1
8059,55,0,77,-1,-4,16,21,82,60,4
8060,38,2,81,0,36,-26,43,44,2,1
8061,37,0,77,0,36,31,40,41,2,1
8062,51,0,81,0,52,14,30,30,0,1
8063,42,4,102,0,42,0,60,60,0,1
8064,37,0,80,0,20,-11,43,59,16,1
8065,44,-3,83,0,44,0,39,39,0,1
8066,45,0,81,-7,44,0,36,37,2,1
8067,55,5,81,6,54,0,25,26,2,1
8068,51,3,81,0,50,0,30,32,2,1
8069,85,0,88,0,-2,-6,3,91,88,5
8070,51,0,81,-2,52,8,30,30,0,1
8071,49,0,80,0,50,11,31,31,0,1
8072,57,0,84,-2,56,0,28,28,0,1
8073,55,-1,77,-5,24,-10,21,54,32,4
8074,56,0,96,0,52,30,40,44,4,4
8075,51,1,88,0,50,-12,36,39,2,1
8076,55,0,77,-5,18,2,22,59,38,4
8077,37,0,81,0,38,16,44,43,0,1
8078,37,0,81,0,26,22,44,55,10,1
8079,48,0,82,6,46,0,34,35,2,1
8080,46,0,88,0,44,-26,43,44,2,1
8081,37,0,79,0,8,8,43,72,28,1
8082,102,0,102,-2,70,-5,1,33,32,5
8083,85,3,88,0,2,0,3,85,82,5
8084,45,0,80,4,44,0,35,36,2,1
8085,45,-2,84,0,46,17,38,37,0,1
8086,55,0,95,0,44,14,40,51,12,4
8087,56,2,79,0,-4,0,24,85,62,4
8088,37,0,104,0,28,0,67,76,8,1
8089,37,0,75,0,28,-19,38,46,8,1
8090,43,0,96,0,42,-5,53,55,2,1
8091,55,0,95,0,54,7,40,41,2,1
8092,55,-1,98,0,38,-7,42,59,16,4
8093,56,0,92,0,0,7,36,92,56,4
8094,37,0,78,0,10,11,41,68,26,1
8095,44,0,83,0,42,-13,40,42,2,1
8096,56,0,79,0,12,14,23,66,42,4
8097,44,-1,86,0,44,7,43,42,0,1
8098,55,0,77,0,10,-4,21,66,46,4
8099,37,-1,80,-3,20,35,43,59,16,1
8100,41,0,97,-1,38,-16,56,58,2,1
8101,37,0,83,0,36,-2,45,46,2,1
8102,37,0,104,0,20,-25,67,83,16,1
8103,40,5,93,-3,38,0,54,55,2,1
8104,37,-75,112,105,34,14,75,78,4,3
8105,41,1,83,0,38,-7,42,44,2,1
8106,49,4,77,0,50,5,28,28,0,1
8107,45,0,76,0,44,0,30,32,2,1
8108,37,-2,107,0,36,-23,69,71,2,1
8109,42,-2,83,-4,42,0,41,41,0,1
8110,40,0,79,-5,38,0,39,41,2,1
8111,37,0,81,0,24,11,44,58,14,1
8112,55,0,93,0,52,-2,38,42,4,4
8113,37,0,79,-6,2,0,43,77,34,1
8114,55,-1,77,0,26,-5,22,52,30,4
8115,49,2,84,0,46,-11,35,37,2,1
8116,51,-2,83,0,50,-4,32,34,2,1
8117,37,0,97,0,10,-17,59,86,28,1
8118,37,0,95,0,18,11,58,77,20,1
8119,41,0,78,0,38,-24,37,39,2,1
8120,43,0,79,6,42,0,37,38,2,1
